filename,day_info
FLR_USDT_data.csv,2024-01-09 (23/24 hours)
FLR_USDT_data.csv,2024-08-13 (23/24 hours)
FLR_USDT_data.csv,2024-10-09 (23/24 hours)
FLR_USDT_data.csv,2024-10-22 (10/24 hours)
KCS_USDT_data.csv,2021-01-01 (1/24 hours)
KCS_USDT_data.csv,2021-01-10 (20/24 hours)
KCS_USDT_data.csv,2021-02-20 (23/24 hours)
KCS_USDT_data.csv,2021-03-25 (23/24 hours)
KCS_USDT_data.csv,2021-04-17 (21/24 hours)
KCS_USDT_data.csv,2021-05-05 (23/24 hours)
KCS_USDT_data.csv,2021-07-01 (23/24 hours)
KCS_USDT_data.csv,2021-07-06 (23/24 hours)
KCS_USDT_data.csv,2021-12-12 (5/24 hours)
KCS_USDT_data.csv,2021-12-13 (17/24 hours)
KCS_USDT_data.csv,2022-10-01 (8/24 hours)
KCS_USDT_data.csv,2022-10-02 (22/24 hours)
KCS_USDT_data.csv,2023-07-21 (10/24 hours)
KCS_USDT_data.csv,2023-07-22 (4/24 hours)
KCS_USDT_data.csv,2024-05-09 (21/24 hours)
KCS_USDT_data.csv,2024-07-26 (23/24 hours)
KCS_USDT_data.csv,2024-08-20 (22/24 hours)
KCS_USDT_data.csv,2024-10-22 (8/24 hours)
RON_USDT_data.csv,2022-01-27 (10/24 hours)
RON_USDT_data.csv,2022-02-11 (20/24 hours)
RON_USDT_data.csv,2022-05-20 (19/24 hours)
RON_USDT_data.csv,2022-10-04 (22/24 hours)
RON_USDT_data.csv,2022-10-07 (20/24 hours)
RON_USDT_data.csv,2022-10-08 (17/24 hours)
RON_USDT_data.csv,2023-03-02 (23/24 hours)
RON_USDT_data.csv,2023-11-03 (23/24 hours)
RON_USDT_data.csv,2024-01-09 (23/24 hours)
RON_USDT_data.csv,2024-09-15 (23/24 hours)
RON_USDT_data.csv,2024-10-09 (23/24 hours)
RON_USDT_data.csv,2024-10-22 (10/24 hours)
ENS_USDT_data.csv,2023-07-21 (23/24 hours)
ENS_USDT_data.csv,2024-05-09 (21/24 hours)
ENS_USDT_data.csv,2024-07-26 (23/24 hours)
ENS_USDT_data.csv,2024-08-20 (22/24 hours)
ENS_USDT_data.csv,2024-10-22 (8/24 hours)
APT_USDT_data.csv,2022-10-19 (22/24 hours)
APT_USDT_data.csv,2023-03-02 (23/24 hours)
APT_USDT_data.csv,2023-11-03 (23/24 hours)
APT_USDT_data.csv,2024-01-09 (23/24 hours)
APT_USDT_data.csv,2024-10-09 (23/24 hours)
APT_USDT_data.csv,2024-10-22 (10/24 hours)
NEAR_USDT_data.csv,2021-01-01 (1/24 hours)
NEAR_USDT_data.csv,2021-01-10 (21/24 hours)
NEAR_USDT_data.csv,2021-01-27 (23/24 hours)
NEAR_USDT_data.csv,2021-03-25 (23/24 hours)
NEAR_USDT_data.csv,2021-04-04 (23/24 hours)
NEAR_USDT_data.csv,2021-04-08 (23/24 hours)
NEAR_USDT_data.csv,2021-04-17 (21/24 hours)
NEAR_USDT_data.csv,2021-04-19 (23/24 hours)
NEAR_USDT_data.csv,2021-04-26 (23/24 hours)
NEAR_USDT_data.csv,2024-05-07 (2/24 hours)
NEAR_USDT_data.csv,2024-05-08 (10/24 hours)
NEAR_USDT_data.csv,2024-05-09 (21/24 hours)
NEAR_USDT_data.csv,2024-07-26 (23/24 hours)
NEAR_USDT_data.csv,2024-08-20 (22/24 hours)
NEAR_USDT_data.csv,2024-10-22 (8/24 hours)
MKR_USDT_data.csv,2021-01-01 (1/24 hours)
MKR_USDT_data.csv,2024-05-09 (21/24 hours)
MKR_USDT_data.csv,2024-07-26 (23/24 hours)
MKR_USDT_data.csv,2024-08-20 (22/24 hours)
MKR_USDT_data.csv,2024-10-22 (8/24 hours)
XMR_USDT_data.csv,2021-01-01 (1/24 hours)
XMR_USDT_data.csv,2021-01-10 (22/24 hours)
XMR_USDT_data.csv,2021-02-20 (23/24 hours)
XMR_USDT_data.csv,2021-03-25 (23/24 hours)
XMR_USDT_data.csv,2021-04-17 (21/24 hours)
XMR_USDT_data.csv,2021-04-26 (23/24 hours)
XMR_USDT_data.csv,2021-06-01 (23/24 hours)
XMR_USDT_data.csv,2021-07-01 (23/24 hours)
XMR_USDT_data.csv,2021-07-06 (23/24 hours)
XMR_USDT_data.csv,2022-01-27 (23/24 hours)
XMR_USDT_data.csv,2022-02-11 (20/24 hours)
XMR_USDT_data.csv,2022-05-20 (20/24 hours)
XMR_USDT_data.csv,2022-10-04 (23/24 hours)
XMR_USDT_data.csv,2022-10-07 (20/24 hours)
XMR_USDT_data.csv,2022-10-08 (18/24 hours)
XMR_USDT_data.csv,2023-03-02 (23/24 hours)
XMR_USDT_data.csv,2023-11-03 (23/24 hours)
XMR_USDT_data.csv,2024-01-09 (23/24 hours)
XMR_USDT_data.csv,2024-09-02 (23/24 hours)
XMR_USDT_data.csv,2024-10-04 (23/24 hours)
XMR_USDT_data.csv,2024-10-09 (23/24 hours)
XMR_USDT_data.csv,2024-10-22 (10/24 hours)
QNT_USDT_data.csv,2021-01-01 (1/24 hours)
QNT_USDT_data.csv,2024-05-09 (21/24 hours)
QNT_USDT_data.csv,2024-07-26 (23/24 hours)
QNT_USDT_data.csv,2024-08-20 (22/24 hours)
QNT_USDT_data.csv,2024-10-22 (8/24 hours)
HNT_USDT_data.csv,2021-01-01 (1/24 hours)
HNT_USDT_data.csv,2021-01-10 (21/24 hours)
HNT_USDT_data.csv,2021-01-27 (23/24 hours)
HNT_USDT_data.csv,2021-02-20 (23/24 hours)
HNT_USDT_data.csv,2021-02-26 (23/24 hours)
HNT_USDT_data.csv,2021-03-25 (23/24 hours)
HNT_USDT_data.csv,2021-04-17 (21/24 hours)
HNT_USDT_data.csv,2021-04-19 (23/24 hours)
HNT_USDT_data.csv,2021-04-26 (23/24 hours)
HNT_USDT_data.csv,2021-06-01 (23/24 hours)
HNT_USDT_data.csv,2021-06-11 (23/24 hours)
HNT_USDT_data.csv,2021-07-01 (23/24 hours)
HNT_USDT_data.csv,2021-07-06 (23/24 hours)
HNT_USDT_data.csv,2022-01-27 (23/24 hours)
HNT_USDT_data.csv,2022-02-11 (20/24 hours)
HNT_USDT_data.csv,2022-05-20 (19/24 hours)
HNT_USDT_data.csv,2022-10-04 (23/24 hours)
HNT_USDT_data.csv,2022-10-07 (20/24 hours)
HNT_USDT_data.csv,2022-10-08 (17/24 hours)
HNT_USDT_data.csv,2023-02-03 (23/24 hours)
HNT_USDT_data.csv,2023-03-02 (23/24 hours)
HNT_USDT_data.csv,2023-11-03 (23/24 hours)
HNT_USDT_data.csv,2024-01-09 (23/24 hours)
HNT_USDT_data.csv,2024-05-19 (23/24 hours)
HNT_USDT_data.csv,2024-10-09 (23/24 hours)
HNT_USDT_data.csv,2024-10-22 (10/24 hours)
FLOW_USDT_data.csv,2021-01-27 (9/24 hours)
FLOW_USDT_data.csv,2021-03-25 (23/24 hours)
FLOW_USDT_data.csv,2021-04-04 (23/24 hours)
FLOW_USDT_data.csv,2021-04-08 (23/24 hours)
FLOW_USDT_data.csv,2021-04-15 (23/24 hours)
FLOW_USDT_data.csv,2021-04-17 (21/24 hours)
FLOW_USDT_data.csv,2021-04-19 (22/24 hours)
FLOW_USDT_data.csv,2021-04-20 (23/24 hours)
FLOW_USDT_data.csv,2021-04-26 (23/24 hours)
FLOW_USDT_data.csv,2021-05-05 (23/24 hours)
FLOW_USDT_data.csv,2021-05-10 (23/24 hours)
FLOW_USDT_data.csv,2021-06-01 (23/24 hours)
FLOW_USDT_data.csv,2021-07-01 (23/24 hours)
FLOW_USDT_data.csv,2021-07-06 (23/24 hours)
FLOW_USDT_data.csv,2022-01-27 (23/24 hours)
FLOW_USDT_data.csv,2022-10-01 (16/24 hours)
FLOW_USDT_data.csv,2023-07-21 (13/24 hours)
FLOW_USDT_data.csv,2024-05-09 (21/24 hours)
FLOW_USDT_data.csv,2024-07-26 (23/24 hours)
FLOW_USDT_data.csv,2024-08-20 (22/24 hours)
FLOW_USDT_data.csv,2024-10-22 (8/24 hours)
BCH_USDT_data.csv,2021-01-01 (1/24 hours)
BCH_USDT_data.csv,2021-01-10 (21/24 hours)
BCH_USDT_data.csv,2021-01-27 (23/24 hours)
BCH_USDT_data.csv,2021-03-25 (23/24 hours)
BCH_USDT_data.csv,2021-04-04 (23/24 hours)
BCH_USDT_data.csv,2021-04-17 (20/24 hours)
BCH_USDT_data.csv,2024-07-26 (23/24 hours)
BCH_USDT_data.csv,2024-08-20 (22/24 hours)
BCH_USDT_data.csv,2024-10-22 (8/24 hours)
ASTR_USDT_data.csv,2022-01-17 (10/24 hours)
ASTR_USDT_data.csv,2022-01-27 (23/24 hours)
ASTR_USDT_data.csv,2022-02-11 (20/24 hours)
ASTR_USDT_data.csv,2022-05-20 (19/24 hours)
ASTR_USDT_data.csv,2022-10-04 (23/24 hours)
ASTR_USDT_data.csv,2022-10-07 (20/24 hours)
ASTR_USDT_data.csv,2022-10-08 (17/24 hours)
ASTR_USDT_data.csv,2023-03-02 (23/24 hours)
ASTR_USDT_data.csv,2023-11-03 (23/24 hours)
ASTR_USDT_data.csv,2024-07-26 (23/24 hours)
ASTR_USDT_data.csv,2024-08-20 (22/24 hours)
ASTR_USDT_data.csv,2024-10-22 (8/24 hours)
SEI_USDT_data.csv,2023-08-15 (11/24 hours)
SEI_USDT_data.csv,2023-11-03 (23/24 hours)
SEI_USDT_data.csv,2024-01-09 (23/24 hours)
SEI_USDT_data.csv,2024-08-02 (23/24 hours)
SEI_USDT_data.csv,2024-09-15 (23/24 hours)
SEI_USDT_data.csv,2024-10-09 (23/24 hours)
SEI_USDT_data.csv,2024-10-22 (10/24 hours)
GMT_USDT_data.csv,2022-07-07 (2/24 hours)
GMT_USDT_data.csv,2024-05-09 (21/24 hours)
GMT_USDT_data.csv,2024-07-26 (23/24 hours)
GMT_USDT_data.csv,2024-08-20 (22/24 hours)
GMT_USDT_data.csv,2024-10-22 (8/24 hours)
RUNE_USDT_data.csv,2021-01-01 (1/24 hours)
RUNE_USDT_data.csv,2021-01-10 (21/24 hours)
RUNE_USDT_data.csv,2021-02-20 (23/24 hours)
RUNE_USDT_data.csv,2021-03-25 (23/24 hours)
RUNE_USDT_data.csv,2021-04-17 (22/24 hours)
RUNE_USDT_data.csv,2021-04-26 (23/24 hours)
RUNE_USDT_data.csv,2021-07-01 (23/24 hours)
RUNE_USDT_data.csv,2021-07-06 (23/24 hours)
RUNE_USDT_data.csv,2022-01-27 (23/24 hours)
RUNE_USDT_data.csv,2022-02-11 (20/24 hours)
RUNE_USDT_data.csv,2022-05-20 (20/24 hours)
RUNE_USDT_data.csv,2022-10-04 (23/24 hours)
RUNE_USDT_data.csv,2022-10-07 (20/24 hours)
RUNE_USDT_data.csv,2022-10-08 (17/24 hours)
RUNE_USDT_data.csv,2023-03-02 (23/24 hours)
RUNE_USDT_data.csv,2023-11-03 (23/24 hours)
RUNE_USDT_data.csv,2024-01-09 (23/24 hours)
RUNE_USDT_data.csv,2024-10-09 (23/24 hours)
RUNE_USDT_data.csv,2024-10-11 (23/24 hours)
RUNE_USDT_data.csv,2024-10-22 (10/24 hours)
XRP_USDT_data.csv,2021-01-01 (1/24 hours)
XRP_USDT_data.csv,2021-01-10 (20/24 hours)
XRP_USDT_data.csv,2021-03-25 (23/24 hours)
XRP_USDT_data.csv,2021-04-17 (21/24 hours)
XRP_USDT_data.csv,2024-05-07 (2/24 hours)
XRP_USDT_data.csv,2024-05-08 (10/24 hours)
XRP_USDT_data.csv,2024-05-09 (21/24 hours)
XRP_USDT_data.csv,2024-07-26 (23/24 hours)
XRP_USDT_data.csv,2024-08-20 (22/24 hours)
XRP_USDT_data.csv,2024-10-22 (8/24 hours)
HBAR_USDT_data.csv,2021-01-01 (1/24 hours)
HBAR_USDT_data.csv,2021-01-10 (20/24 hours)
HBAR_USDT_data.csv,2021-03-25 (23/24 hours)
HBAR_USDT_data.csv,2021-04-17 (22/24 hours)
HBAR_USDT_data.csv,2021-04-26 (23/24 hours)
HBAR_USDT_data.csv,2021-06-01 (23/24 hours)
HBAR_USDT_data.csv,2021-07-01 (23/24 hours)
HBAR_USDT_data.csv,2021-07-06 (23/24 hours)
HBAR_USDT_data.csv,2022-01-27 (23/24 hours)
HBAR_USDT_data.csv,2022-02-11 (20/24 hours)
HBAR_USDT_data.csv,2022-05-20 (19/24 hours)
HBAR_USDT_data.csv,2022-10-04 (23/24 hours)
HBAR_USDT_data.csv,2022-10-07 (20/24 hours)
HBAR_USDT_data.csv,2022-10-08 (17/24 hours)
HBAR_USDT_data.csv,2023-03-02 (23/24 hours)
HBAR_USDT_data.csv,2023-11-03 (23/24 hours)
HBAR_USDT_data.csv,2024-01-09 (23/24 hours)
HBAR_USDT_data.csv,2024-07-26 (23/24 hours)
HBAR_USDT_data.csv,2024-08-20 (22/24 hours)
HBAR_USDT_data.csv,2024-10-22 (8/24 hours)
BTT_USDT_data.csv,2022-01-21 (20/24 hours)
BTT_USDT_data.csv,2022-01-27 (23/24 hours)
BTT_USDT_data.csv,2022-02-11 (20/24 hours)
BTT_USDT_data.csv,2022-05-20 (20/24 hours)
BTT_USDT_data.csv,2022-10-04 (23/24 hours)
BTT_USDT_data.csv,2022-10-07 (20/24 hours)
BTT_USDT_data.csv,2022-10-08 (17/24 hours)
BTT_USDT_data.csv,2023-03-02 (23/24 hours)
BTT_USDT_data.csv,2023-11-03 (23/24 hours)
BTT_USDT_data.csv,2024-01-09 (23/24 hours)
BTT_USDT_data.csv,2024-09-14 (23/24 hours)
BTT_USDT_data.csv,2024-10-09 (23/24 hours)
BTT_USDT_data.csv,2024-10-22 (10/24 hours)
ETC_USDT_data.csv,2021-01-01 (1/24 hours)
ETC_USDT_data.csv,2021-01-10 (22/24 hours)
ETC_USDT_data.csv,2021-01-25 (23/24 hours)
ETC_USDT_data.csv,2021-01-27 (23/24 hours)
ETC_USDT_data.csv,2021-02-20 (23/24 hours)
ETC_USDT_data.csv,2021-03-25 (23/24 hours)
ETC_USDT_data.csv,2021-04-08 (23/24 hours)
ETC_USDT_data.csv,2021-04-17 (21/24 hours)
ETC_USDT_data.csv,2021-04-26 (23/24 hours)
ETC_USDT_data.csv,2021-07-01 (23/24 hours)
ETC_USDT_data.csv,2021-07-06 (23/24 hours)
ETC_USDT_data.csv,2022-01-27 (23/24 hours)
ETC_USDT_data.csv,2022-02-11 (20/24 hours)
ETC_USDT_data.csv,2022-05-20 (19/24 hours)
ETC_USDT_data.csv,2022-10-04 (23/24 hours)
ETC_USDT_data.csv,2022-10-07 (20/24 hours)
ETC_USDT_data.csv,2022-10-08 (17/24 hours)
ETC_USDT_data.csv,2023-03-02 (23/24 hours)
ETC_USDT_data.csv,2023-11-03 (23/24 hours)
ETC_USDT_data.csv,2024-01-09 (23/24 hours)
ETC_USDT_data.csv,2024-07-26 (23/24 hours)
ETC_USDT_data.csv,2024-08-20 (22/24 hours)
ETC_USDT_data.csv,2024-10-22 (8/24 hours)
CRV_USDT_data.csv,2021-01-01 (1/24 hours)
CRV_USDT_data.csv,2024-05-05 (15/24 hours)
CRV_USDT_data.csv,2024-05-07 (2/24 hours)
CRV_USDT_data.csv,2024-05-08 (10/24 hours)
CRV_USDT_data.csv,2024-05-09 (21/24 hours)
CRV_USDT_data.csv,2024-07-26 (23/24 hours)
CRV_USDT_data.csv,2024-08-20 (22/24 hours)
CRV_USDT_data.csv,2024-10-22 (8/24 hours)
1INCH_USDT_data.csv,2021-01-01 (1/24 hours)
1INCH_USDT_data.csv,2024-05-09 (21/24 hours)
1INCH_USDT_data.csv,2024-07-26 (23/24 hours)
1INCH_USDT_data.csv,2024-08-20 (22/24 hours)
1INCH_USDT_data.csv,2024-10-22 (8/24 hours)
XDC_USDT_data.csv,2021-01-01 (1/24 hours)
XDC_USDT_data.csv,2021-01-10 (21/24 hours)
XDC_USDT_data.csv,2021-02-20 (23/24 hours)
XDC_USDT_data.csv,2021-02-22 (23/24 hours)
XDC_USDT_data.csv,2021-02-26 (23/24 hours)
XDC_USDT_data.csv,2021-03-25 (23/24 hours)
XDC_USDT_data.csv,2021-04-17 (21/24 hours)
XDC_USDT_data.csv,2021-04-26 (23/24 hours)
XDC_USDT_data.csv,2021-05-05 (23/24 hours)
XDC_USDT_data.csv,2021-06-01 (23/24 hours)
XDC_USDT_data.csv,2021-07-01 (23/24 hours)
XDC_USDT_data.csv,2021-07-06 (23/24 hours)
XDC_USDT_data.csv,2022-01-27 (23/24 hours)
XDC_USDT_data.csv,2022-02-11 (20/24 hours)
XDC_USDT_data.csv,2022-04-21 (23/24 hours)
XDC_USDT_data.csv,2022-05-20 (19/24 hours)
XDC_USDT_data.csv,2022-10-04 (23/24 hours)
XDC_USDT_data.csv,2022-10-07 (20/24 hours)
XDC_USDT_data.csv,2022-10-08 (17/24 hours)
XDC_USDT_data.csv,2023-03-02 (23/24 hours)
XDC_USDT_data.csv,2023-11-03 (23/24 hours)
XDC_USDT_data.csv,2024-01-09 (23/24 hours)
XDC_USDT_data.csv,2024-08-04 (23/24 hours)
XDC_USDT_data.csv,2024-10-09 (23/24 hours)
XDC_USDT_data.csv,2024-10-16 (23/24 hours)
XDC_USDT_data.csv,2024-10-22 (10/24 hours)
ROSE_USDT_data.csv,2021-01-01 (1/24 hours)
ROSE_USDT_data.csv,2021-01-10 (21/24 hours)
ROSE_USDT_data.csv,2021-01-27 (23/24 hours)
ROSE_USDT_data.csv,2021-02-20 (23/24 hours)
ROSE_USDT_data.csv,2021-02-22 (23/24 hours)
ROSE_USDT_data.csv,2021-02-26 (23/24 hours)
ROSE_USDT_data.csv,2021-03-25 (23/24 hours)
ROSE_USDT_data.csv,2021-04-04 (23/24 hours)
ROSE_USDT_data.csv,2021-04-17 (21/24 hours)
ROSE_USDT_data.csv,2021-04-19 (23/24 hours)
ROSE_USDT_data.csv,2021-04-26 (23/24 hours)
ROSE_USDT_data.csv,2021-06-01 (23/24 hours)
ROSE_USDT_data.csv,2021-07-01 (23/24 hours)
ROSE_USDT_data.csv,2021-07-06 (23/24 hours)
ROSE_USDT_data.csv,2022-01-27 (23/24 hours)
ROSE_USDT_data.csv,2022-02-11 (20/24 hours)
ROSE_USDT_data.csv,2022-05-20 (19/24 hours)
ROSE_USDT_data.csv,2022-10-04 (23/24 hours)
ROSE_USDT_data.csv,2022-10-07 (20/24 hours)
ROSE_USDT_data.csv,2022-10-08 (17/24 hours)
ROSE_USDT_data.csv,2023-03-02 (23/24 hours)
ROSE_USDT_data.csv,2023-11-03 (23/24 hours)
ROSE_USDT_data.csv,2024-01-09 (23/24 hours)
ROSE_USDT_data.csv,2024-07-26 (23/24 hours)
ROSE_USDT_data.csv,2024-08-07 (16/24 hours)
ROSE_USDT_data.csv,2024-08-09 (1/24 hours)
ROSE_USDT_data.csv,2024-08-10 (3/24 hours)
ROSE_USDT_data.csv,2024-08-12 (23/24 hours)
ROSE_USDT_data.csv,2024-08-18 (7/24 hours)
ROSE_USDT_data.csv,2024-08-19 (23/24 hours)
ROSE_USDT_data.csv,2024-08-20 (22/24 hours)
ROSE_USDT_data.csv,2024-09-05 (17/24 hours)
ROSE_USDT_data.csv,2024-09-06 (23/24 hours)
ROSE_USDT_data.csv,2024-09-21 (15/24 hours)
ROSE_USDT_data.csv,2024-10-02 (10/24 hours)
ROSE_USDT_data.csv,2024-10-03 (22/24 hours)
ROSE_USDT_data.csv,2024-10-04 (8/24 hours)
ROSE_USDT_data.csv,2024-10-05 (23/24 hours)
ROSE_USDT_data.csv,2024-10-19 (11/24 hours)
ROSE_USDT_data.csv,2024-10-20 (19/24 hours)
ROSE_USDT_data.csv,2024-10-22 (6/24 hours)
MOG_USDT_data.csv,2023-07-20 (21/24 hours)
MOG_USDT_data.csv,2024-05-09 (21/24 hours)
MOG_USDT_data.csv,2024-07-26 (23/24 hours)
MOG_USDT_data.csv,2024-08-20 (22/24 hours)
MOG_USDT_data.csv,2024-10-22 (8/24 hours)
BTG_USDT_data.csv,2021-01-01 (1/24 hours)
BTG_USDT_data.csv,2021-01-10 (21/24 hours)
BTG_USDT_data.csv,2021-01-27 (23/24 hours)
BTG_USDT_data.csv,2021-02-20 (23/24 hours)
BTG_USDT_data.csv,2021-03-25 (23/24 hours)
BTG_USDT_data.csv,2021-04-04 (23/24 hours)
BTG_USDT_data.csv,2021-04-08 (23/24 hours)
BTG_USDT_data.csv,2021-04-15 (23/24 hours)
BTG_USDT_data.csv,2021-04-17 (21/24 hours)
BTG_USDT_data.csv,2021-04-19 (22/24 hours)
BTG_USDT_data.csv,2021-04-20 (23/24 hours)
BTG_USDT_data.csv,2021-04-26 (23/24 hours)
BTG_USDT_data.csv,2021-05-05 (23/24 hours)
BTG_USDT_data.csv,2021-05-10 (23/24 hours)
BTG_USDT_data.csv,2021-07-01 (23/24 hours)
BTG_USDT_data.csv,2021-07-06 (23/24 hours)
BTG_USDT_data.csv,2022-01-27 (23/24 hours)
BTG_USDT_data.csv,2022-02-11 (20/24 hours)
BTG_USDT_data.csv,2022-04-21 (23/24 hours)
BTG_USDT_data.csv,2022-05-20 (20/24 hours)
BTG_USDT_data.csv,2022-10-04 (23/24 hours)
BTG_USDT_data.csv,2022-10-07 (20/24 hours)
BTG_USDT_data.csv,2022-10-08 (17/24 hours)
BTG_USDT_data.csv,2023-03-02 (23/24 hours)
BTG_USDT_data.csv,2023-11-03 (23/24 hours)
BTG_USDT_data.csv,2024-01-19 (23/24 hours)
BTG_USDT_data.csv,2024-10-09 (23/24 hours)
BTG_USDT_data.csv,2024-10-22 (9/24 hours)
CRO_USDT_data.csv,2021-01-01 (1/24 hours)
CRO_USDT_data.csv,2021-12-12 (5/24 hours)
CRO_USDT_data.csv,2022-10-01 (18/24 hours)
CRO_USDT_data.csv,2024-05-09 (21/24 hours)
CRO_USDT_data.csv,2024-07-26 (23/24 hours)
CRO_USDT_data.csv,2024-08-20 (22/24 hours)
CRO_USDT_data.csv,2024-10-22 (8/24 hours)
KSM_USDT_data.csv,2021-01-01 (1/24 hours)
KSM_USDT_data.csv,2021-01-10 (21/24 hours)
KSM_USDT_data.csv,2021-02-20 (23/24 hours)
KSM_USDT_data.csv,2021-03-25 (23/24 hours)
KSM_USDT_data.csv,2021-04-04 (23/24 hours)
KSM_USDT_data.csv,2021-04-17 (21/24 hours)
KSM_USDT_data.csv,2021-04-26 (23/24 hours)
KSM_USDT_data.csv,2021-05-05 (23/24 hours)
KSM_USDT_data.csv,2021-06-01 (23/24 hours)
KSM_USDT_data.csv,2021-06-11 (23/24 hours)
KSM_USDT_data.csv,2021-07-01 (23/24 hours)
KSM_USDT_data.csv,2021-07-06 (23/24 hours)
KSM_USDT_data.csv,2022-01-27 (23/24 hours)
KSM_USDT_data.csv,2022-02-11 (20/24 hours)
KSM_USDT_data.csv,2022-05-20 (20/24 hours)
KSM_USDT_data.csv,2022-10-04 (23/24 hours)
KSM_USDT_data.csv,2022-10-07 (20/24 hours)
KSM_USDT_data.csv,2022-10-08 (17/24 hours)
KSM_USDT_data.csv,2023-03-02 (23/24 hours)
KSM_USDT_data.csv,2023-11-03 (23/24 hours)
KSM_USDT_data.csv,2024-01-09 (23/24 hours)
KSM_USDT_data.csv,2024-07-26 (23/24 hours)
KSM_USDT_data.csv,2024-08-20 (22/24 hours)
KSM_USDT_data.csv,2024-10-22 (8/24 hours)
TURBO_USDT_data.csv,2023-04-29 (18/24 hours)
TURBO_USDT_data.csv,2024-05-08 (23/24 hours)
TURBO_USDT_data.csv,2024-05-09 (21/24 hours)
TURBO_USDT_data.csv,2024-07-26 (23/24 hours)
TURBO_USDT_data.csv,2024-08-20 (22/24 hours)
TURBO_USDT_data.csv,2024-10-22 (8/24 hours)
AXL_USDT_data.csv,2022-09-27 (9/24 hours)
AXL_USDT_data.csv,2024-05-09 (22/24 hours)
AXL_USDT_data.csv,2024-07-26 (23/24 hours)
AXL_USDT_data.csv,2024-08-20 (22/24 hours)
AXL_USDT_data.csv,2024-10-22 (8/24 hours)
TRVL_USDT_data.csv,2021-11-26 (9/24 hours)
TRVL_USDT_data.csv,2024-05-09 (21/24 hours)
TRVL_USDT_data.csv,2024-07-26 (23/24 hours)
TRVL_USDT_data.csv,2024-08-20 (22/24 hours)
TRVL_USDT_data.csv,2024-10-22 (8/24 hours)
LPT_USDT_data.csv,2021-01-01 (1/24 hours)
LPT_USDT_data.csv,2021-02-22 (17/24 hours)
LPT_USDT_data.csv,2023-07-21 (19/24 hours)
LPT_USDT_data.csv,2024-05-09 (21/24 hours)
LPT_USDT_data.csv,2024-07-26 (23/24 hours)
LPT_USDT_data.csv,2024-08-20 (22/24 hours)
LPT_USDT_data.csv,2024-10-22 (8/24 hours)
EOS_USDT_data.csv,2021-01-01 (1/24 hours)
EOS_USDT_data.csv,2021-01-10 (20/24 hours)
EOS_USDT_data.csv,2021-03-25 (23/24 hours)
EOS_USDT_data.csv,2021-04-04 (23/24 hours)
EOS_USDT_data.csv,2021-04-17 (22/24 hours)
EOS_USDT_data.csv,2021-04-26 (23/24 hours)
